ID,SID,Gender,Vowel,Condition,Rating
6,f1,female,o,harmonic,72
6,f1,female,o,anchor,56
6,f1,female,o,synthesized,68
6,m4,male,i,anchor,58
6,m4,male,i,reference,76
6,m4,male,i,estimated,36
6,m4,male,i,harmonic,42
6,m4,male,i,synthesized,30
6,f1,female,i,synthesized,31
6,f1,female,i,reference,76
6,f1,female,i,harmonic,74
6,f1,female,i,estimated,56
6,f1,female,i,anchor,40
6,f4,female,a,estimated,70
6,f4,female,a,anchor,54
6,f4,female,a,reference,76
6,f4,female,a,synthesized,35
6,f4,female,a,harmonic,35
6,m1,male,o,estimated,45
6,m1,male,o,synthesized,30
6,m1,male,o,harmonic,70
6,m1,male,o,anchor,61
6,m1,male,o,reference,71
6,f1,female,a,estimated,34
6,f1,female,a,synthesized,36
6,f1,female,a,harmonic,38
6,f1,female,a,reference,69
6,f1,female,a,anchor,47
6,m8,male,i,anchor,50
6,m8,male,i,reference,71
6,m8,male,i,synthesized,34
6,m8,male,i,estimated,26
6,m8,male,i,harmonic,72
7,m5,male,i,estimated,30
7,m5,male,i,harmonic,46
7,m5,male,i,reference,80
7,m5,male,i,anchor,36
7,m5,male,i,synthesized,62
7,m1,male,o,reference,91
7,m1,male,o,synthesized,26
